FixtureName,Position,XP,InsertDateRounded,current,voltage,pd_current,tempC,Burn In,SN,waferID,cellID,barID,dieID
Fixture1,9,XP-1204,2024-06-22T00:00:00Z,0.045174,0.946,2.53372e-4,40,0,71634_10-23-54-89,71634_10,23,54,89
Fixture1,9,XP-1204,2024-06-22T00:00:00Z,0.045418,0.947,2.5508299999999997e-4,40,0,71634_10-23-54-89,71634_10,23,54,89
Fixture1,9,XP-1204,2024-06-22T00:00:00Z,0.045662999999999995,0.948,2.5679399999999997e-4,40,0,71634_10-23-54-89,71634_10,23,54,89
Fixture1,9,XP-1204,2024-06-22T00:00:00Z,0.045906999999999996,0.949,2.585e-4,40,0,71634_10-23-54-89,71634_10,23,54,89
Fixture1,9,XP-1204,2024-06-22T00:00:00Z,0.046212,0.949,2.60201e-4,40,0,71634_10-23-54-89,71634_10,23,54,89
Fixture1,9,XP-1204,2024-06-22T00:00:00Z,0.046396,0.95,2.6190699999999997e-4,40,0,71634_10-23-54-89,71634_10,23,54,89
Fixture1,9,XP-1204,2024-06-22T00:00:00Z,0.046701,0.951,2.63608e-4,40,0,71634_10-23-54-89,71634_10,23,54,89
Fixture1,9,XP-1204,2024-06-22T00:00:00Z,0.046945,0.952,2.6530399999999995e-4,40,0,71634_10-23-54-89,71634_10,23,54,89
Fixture1,9,XP-1204,2024-06-22T00:00:00Z,0.047189,0.952,2.6698e-4,40,0,71634_10-23-54-89,71634_10,23,54,89
Fixture1,9,XP-1204,2024-06-22T00:00:00Z,0.047434,0.953,2.68645e-4,40,0,71634_10-23-54-89,71634_10,23,54,89
Fixture1,9,XP-1204,2024-06-22T00:00:00Z,0.047617,0.954,2.703e-4,40,0,71634_10-23-54-89,71634_10,23,54,89
Fixture1,9,XP-1204,2024-06-22T00:00:00Z,0.047922,0.955,2.7194e-4,40,0,71634_10-23-54-89,71634_10,23,54,89
Fixture1,9,XP-1204,2024-06-22T00:00:00Z,0.048166,0.956,2.73574e-4,40,0,71634_10-23-54-89,71634_10,23,54,89
Fixture1,9,XP-1204,2024-06-22T00:00:00Z,0.048411,0.956,2.75199e-4,40,0,71634_10-23-54-89,71634_10,23,54,89
Fixture1,9,XP-1204,2024-06-22T00:00:00Z,0.048594000000000005,0.957,2.76813e-4,40,0,71634_10-23-54-89,71634_10,23,54,89
Fixture1,9,XP-1204,2024-06-22T00:00:00Z,0.048838,0.957,2.78418e-4,40,0,71634_10-23-54-89,71634_10,23,54,89
Fixture1,9,XP-1204,2024-06-22T00:00:00Z,0.049143,0.959,2.8000099999999994e-4,40,0,71634_10-23-54-89,71634_10,23,54,89
Fixture1,9,XP-1204,2024-06-22T00:00:00Z,0.049388,0.959,2.81575e-4,40,0,71634_10-23-54-89,71634_10,23,54,89
Fixture1,9,XP-1204,2024-06-22T00:00:00Z,0.049631999999999996,0.96,2.8313799999999994e-4,40,0,71634_10-23-54-89,71634_10,23,54,89
Fixture1,9,XP-1204,2024-06-22T00:00:00Z,0.049876,0.961,2.8472199999999995e-4,40,0,71634_10-23-54-89,71634_10,23,54,89
Fixture1,9,XP-1204,2024-06-22T00:00:00Z,0.049936999999999995,0.961,2.8631599999999995e-4,40,0,71634_10-23-54-89,71634_10,23,54,89
Fixture1,9,XP-1204,2024-06-22T00:00:00Z,0.050180999999999996,0.962,2.8792e-4,40,0,71634_10-23-54-89,71634_10,23,54,89
Fixture1,9,XP-1204,2024-06-22T00:00:00Z,0.050426000000000006,0.963,2.89535e-4,40,0,71634_10-23-54-89,71634_10,23,54,89
Fixture1,9,XP-1204,2024-06-22T00:00:00Z,0.05067,0.963,2.91149e-4,40,0,71634_10-23-54-89,71634_10,23,54,89
Fixture1,9,XP-1204,2024-06-22T00:00:00Z,0.050914,0.965,2.92774e-4,40,0,71634_10-23-54-89,71634_10,23,54,89
Fixture1,9,XP-1204,2024-06-22T00:00:00Z,0.051158,0.965,2.94408e-4,40,0,71634_10-23-54-89,71634_10,23,54,89
Fixture1,9,XP-1204,2024-06-22T00:00:00Z,0.051402,0.966,2.96053e-4,40,0,71634_10-23-54-89,71634_10,23,54,89
Fixture1,9,XP-1204,2024-06-22T00:00:00Z,0.051646000000000004,0.966,2.97718e-4,40,0,71634_10-23-54-89,71634_10,23,54,89
Fixture1,9,XP-1204,2024-06-22T00:00:00Z,0.05189,0.967,2.99394e-4,40,0,71634_10-23-54-89,71634_10,23,54,89
Fixture1,9,XP-1204,2024-06-22T00:00:00Z,0.052135,0.968,3.0107999999999996e-4,40,0,71634_10-23-54-89,71634_10,23,54,89
Fixture1,9,XP-1204,2024-06-22T00:00:00Z,0.052379,0.969,3.0275999999999995e-4,40,0,71634_10-23-54-89,71634_10,23,54,89
Fixture1,9,XP-1204,2024-06-22T00:00:00Z,0.052622999999999996,0.97,3.0444099999999997e-4,40,0,71634_10-23-54-89,71634_10,23,54,89
Fixture1,9,XP-1204,2024-06-22T00:00:00Z,0.052867,0.97,3.0612099999999996e-4,40,0,71634_10-23-54-89,71634_10,23,54,89
Fixture1,9,XP-1204,2024-06-22T00:00:00Z,0.053111,0.971,3.0780200000000003e-4,40,0,71634_10-23-54-89,71634_10,23,54,89
Fixture1,9,XP-1204,2024-06-22T00:00:00Z,0.053355,0.972,3.09493e-4,40,0,71634_10-23-54-89,71634_10,23,54,89
Fixture1,9,XP-1204,2024-06-22T00:00:00Z,0.053599,0.973,3.1118799999999995e-4,40,0,71634_10-23-54-89,71634_10,23,54,89
Fixture1,9,XP-1204,2024-06-22T00:00:00Z,0.053844,0.973,3.12884e-4,40,0,71634_10-23-54-89,71634_10,23,54,89
Fixture1,9,XP-1204,2024-06-22T00:00:00Z,0.054088000000000004,0.974,3.1457999999999996e-4,40,0,71634_10-23-54-89,71634_10,23,54,89
Fixture1,9,XP-1204,2024-06-22T00:00:00Z,0.054332000000000005,0.975,3.16266e-4,40,0,71634_10-23-54-89,71634_10,23,54,89
Fixture1,9,XP-1204,2024-06-22T00:00:00Z,0.054576,0.976,3.17951e-4,40,0,71634_10-23-54-89,71634_10,23,54,89
Fixture1,9,XP-1204,2024-06-22T00:00:00Z,0.05482,0.976,3.19637e-4,40,0,71634_10-23-54-89,71634_10,23,54,89
Fixture1,9,XP-1204,2024-06-22T00:00:00Z,0.055064,0.977,3.2131799999999996e-4,40,0,71634_10-23-54-89,71634_10,23,54,89
Fixture1,9,XP-1204,2024-06-22T00:00:00Z,0.055308,0.978,3.2299799999999996e-4,40,0,71634_10-23-54-89,71634_10,23,54,89
Fixture1,9,XP-1204,2024-06-22T00:00:00Z,0.055553,0.978,3.2467899999999997e-4,40,0,71634_10-23-54-89,71634_10,23,54,89
Fixture1,9,XP-1204,2024-06-22T00:00:00Z,0.055797,0.979,3.2635399999999995e-4,40,0,71634_10-23-54-89,71634_10,23,54,89
Fixture1,9,XP-1204,2024-06-22T00:00:00Z,0.056041,0.98,3.28019e-4,40,0,71634_10-23-54-89,71634_10,23,54,89
Fixture1,9,XP-1204,2024-06-22T00:00:00Z,0.056284999999999995,0.981,3.29675e-4,40,0,71634_10-23-54-89,71634_10,23,54,89
Fixture1,9,XP-1204,2024-06-22T00:00:00Z,0.056529,0.982,3.3132999999999996e-4,40,0,71634_10-23-54-89,71634_10,23,54,89
Fixture1,9,XP-1204,2024-06-22T00:00:00Z,0.056773000000000004,0.982,3.3298000000000003e-4,40,0,71634_10-23-54-89,71634_10,23,54,89
Fixture1,9,XP-1204,2024-06-22T00:00:00Z,0.057017000000000005,0.983,3.3463499999999996e-4,40,0,71634_10-23-54-89,71634_10,23,54,89
Fixture1,9,XP-1204,2024-06-22T00:00:00Z,0.057323,0.984,3.3629e-4,40,0,71634_10-23-54-89,71634_10,23,54,89
Fixture1,9,XP-1204,2024-06-22T00:00:00Z,0.057506,0.985,3.3794e-4,40,0,71634_10-23-54-89,71634_10,23,54,89
Fixture1,9,XP-1204,2024-06-22T00:00:00Z,0.05775,0.985,3.39595e-4,40,0,71634_10-23-54-89,71634_10,23,54,89
Fixture1,9,XP-1204,2024-06-22T00:00:00Z,0.057994000000000004,0.986,3.4125e-4,40,0,71634_10-23-54-89,71634_10,23,54,89
Fixture1,9,XP-1204,2024-06-22T00:00:00Z,0.058238,0.986,3.429e-4,40,0,71634_10-23-54-89,71634_10,23,54,89
Fixture1,9,XP-1204,2024-06-22T00:00:00Z,0.058482,0.988,3.4455499999999997e-4,40,0,71634_10-23-54-89,71634_10,23,54,89
Fixture1,9,XP-1204,2024-06-22T00:00:00Z,0.058726,0.988,3.4620999999999995e-4,40,0,71634_10-23-54-89,71634_10,23,54,89
Fixture1,9,XP-1204,2024-06-22T00:00:00Z,0.058970999999999996,0.989,3.47865e-4,40,0,71634_10-23-54-89,71634_10,23,54,89
Fixture1,9,XP-1204,2024-06-22T00:00:00Z,0.059215000000000004,0.989,3.4951499999999995e-4,40,0,71634_10-23-54-89,71634_10,23,54,89
Fixture1,9,XP-1204,2024-06-22T00:00:00Z,0.059459000000000005,0.99,3.51165e-4,40,0,71634_10-23-54-89,71634_10,23,54,89
Fixture1,9,XP-1204,2024-06-22T00:00:00Z,0.059703000000000006,0.991,3.5281e-4,40,0,71634_10-23-54-89,71634_10,23,54,89
Fixture1,9,XP-1204,2024-06-22T00:00:00Z,0.05994700000000001,0.992,3.54445e-4,40,0,71634_10-23-54-89,71634_10,23,54,89
Fixture1,9,XP-1204,2024-06-22T00:00:00Z,0.060191,0.992,3.5608e-4,40,0,71634_10-23-54-89,71634_10,23,54,89
Fixture1,9,XP-1204,2024-06-22T00:00:00Z,0.060374000000000004,0.993,3.57709e-4,40,0,71634_10-23-54-89,71634_10,23,54,89
Fixture1,9,XP-1204,2024-06-22T00:00:00Z,0.06068,0.994,3.59334e-4,40,0,71634_10-23-54-89,71634_10,23,54,89
Fixture1,9,XP-1204,2024-06-22T00:00:00Z,0.060924,0.995,3.6095800000000004e-4,40,0,71634_10-23-54-89,71634_10,23,54,89
Fixture1,9,XP-1204,2024-06-22T00:00:00Z,0.061168,0.996,3.6257799999999996e-4,40,0,71634_10-23-54-89,71634_10,23,54,89
Fixture1,9,XP-1204,2024-06-22T00:00:00Z,0.061412,0.996,3.6419699999999997e-4,40,0,71634_10-23-54-89,71634_10,23,54,89
Fixture1,9,XP-1204,2024-06-22T00:00:00Z,0.061656,0.997,3.65817e-4,40,0,71634_10-23-54-89,71634_10,23,54,89
Fixture1,9,XP-1204,2024-06-22T00:00:00Z,0.061839,0.998,3.6743599999999996e-4,40,0,71634_10-23-54-89,71634_10,23,54,89
Fixture1,9,XP-1204,2024-06-22T00:00:00Z,0.062144,0.999,3.69056e-4,40,0,71634_10-23-54-89,71634_10,23,54,89
Fixture1,9,XP-1204,2024-06-22T00:00:00Z,0.062388,0.999,3.70675e-4,40,0,71634_10-23-54-89,71634_10,23,54,89
Fixture1,9,XP-1204,2024-06-22T00:00:00Z,0.06263300000000001,1,3.7230499999999997e-4,40,0,71634_10-23-54-89,71634_10,23,54,89
Fixture1,9,XP-1204,2024-06-22T00:00:00Z,0.062877,1,3.73939e-4,40,0,71634_10-23-54-89,71634_10,23,54,89
Fixture1,9,XP-1204,2024-06-22T00:00:00Z,0.06312100000000001,1.001,3.75574e-4,40,0,71634_10-23-54-89,71634_10,23,54,89
Fixture1,9,XP-1204,2024-06-22T00:00:00Z,0.063365,1.002,3.77209e-4,40,0,71634_10-23-54-89,71634_10,23,54,89
Fixture1,9,XP-1204,2024-06-22T00:00:00Z,0.063609,1.003,3.7884899999999995e-4,40,0,71634_10-23-54-89,71634_10,23,54,89
Fixture1,9,XP-1204,2024-06-22T00:00:00Z,0.06385300000000001,1.004,3.8048899999999997e-4,40,0,71634_10-23-54-89,71634_10,23,54,89
Fixture1,9,XP-1204,2024-06-22T00:00:00Z,0.064097,1.004,3.8213299999999994e-4,40,0,71634_10-23-54-89,71634_10,23,54,89
Fixture1,9,XP-1204,2024-06-22T00:00:00Z,0.064342,1.005,3.83778e-4,40,0,71634_10-23-54-89,71634_10,23,54,89
Fixture1,9,XP-1204,2024-06-22T00:00:00Z,0.06452500000000001,1.006,3.8542299999999997e-4,40,0,71634_10-23-54-89,71634_10,23,54,89
Fixture1,9,XP-1204,2024-06-22T00:00:00Z,0.06483,1.006,3.87073e-4,40,0,71634_10-23-54-89,71634_10,23,54,89
Fixture1,9,XP-1204,2024-06-22T00:00:00Z,0.06507399999999999,1.007,3.88723e-4,40,0,71634_10-23-54-89,71634_10,23,54,89
Fixture1,9,XP-1204,2024-06-22T00:00:00Z,0.06525700000000001,1.008,3.90368e-4,40,0,71634_10-23-54-89,71634_10,23,54,89
Fixture1,9,XP-1204,2024-06-22T00:00:00Z,0.065562,1.008,3.9200799999999995e-4,40,0,71634_10-23-54-89,71634_10,23,54,89
Fixture1,9,XP-1204,2024-06-22T00:00:00Z,0.065806,1.009,3.93648e-4,40,0,71634_10-23-54-89,71634_10,23,54,89
Fixture1,9,XP-1204,2024-06-22T00:00:00Z,0.066051,1.01,3.95288e-4,40,0,71634_10-23-54-89,71634_10,23,54,89
Fixture1,9,XP-1204,2024-06-22T00:00:00Z,0.066234,1.011,3.96922e-4,40,0,71634_10-23-54-89,71634_10,23,54,89
Fixture1,9,XP-1204,2024-06-22T00:00:00Z,0.066539,1.012,3.98557e-4,40,0,71634_10-23-54-89,71634_10,23,54,89
Fixture1,9,XP-1204,2024-06-22T00:00:00Z,0.06678300000000001,1.012,4.00187e-4,40,0,71634_10-23-54-89,71634_10,23,54,89
Fixture1,9,XP-1204,2024-06-22T00:00:00Z,0.067027,1.013,4.0181599999999994e-4,40,0,71634_10-23-54-89,71634_10,23,54,89
Fixture1,9,XP-1204,2024-06-22T00:00:00Z,0.067271,1.013,4.03446e-4,40,0,71634_10-23-54-89,71634_10,23,54,89
Fixture1,9,XP-1204,2024-06-22T00:00:00Z,0.067515,1.015,4.0507e-4,40,0,71634_10-23-54-89,71634_10,23,54,89
Fixture1,9,XP-1204,2024-06-22T00:00:00Z,0.06776,1.015,4.06695e-4,40,0,71634_10-23-54-89,71634_10,23,54,89
Fixture1,9,XP-1204,2024-06-22T00:00:00Z,0.06800400000000001,1.016,4.0832e-4,40,0,71634_10-23-54-89,71634_10,23,54,89
Fixture1,9,XP-1204,2024-06-22T00:00:00Z,0.068248,1.017,4.09944e-4,40,0,71634_10-23-54-89,71634_10,23,54,89
Fixture1,9,XP-1204,2024-06-22T00:00:00Z,0.06849200000000001,1.017,4.11569e-4,40,0,71634_10-23-54-89,71634_10,23,54,89
Fixture1,9,XP-1204,2024-06-22T00:00:00Z,0.068736,1.018,4.1319299999999996e-4,40,0,71634_10-23-54-89,71634_10,23,54,89
Fixture1,9,XP-1204,2024-06-22T00:00:00Z,0.06898,1.019,4.14813e-4,40,0,71634_10-23-54-89,71634_10,23,54,89
Fixture1,9,XP-1204,2024-06-22T00:00:00Z,0.069285,1.019,4.16432e-4,40,0,71634_10-23-54-89,71634_10,23,54,89
Fixture1,9,XP-1204,2024-06-22T00:00:00Z,0.06953000000000001,1.02,4.1805200000000003e-4,40,0,71634_10-23-54-89,71634_10,23,54,89
Fixture1,9,XP-1204,2024-06-22T00:00:00Z,0.069713,1.021,4.1967599999999996e-4,40,0,71634_10-23-54-89,71634_10,23,54,89
Fixture1,9,XP-1204,2024-06-22T00:00:00Z,0.06995699999999999,1.022,4.2130099999999996e-4,40,0,71634_10-23-54-89,71634_10,23,54,89
Fixture1,9,XP-1204,2024-06-22T00:00:00Z,0.070262,1.022,4.22925e-4,40,0,71634_10-23-54-89,71634_10,23,54,89
Fixture1,9,XP-1204,2024-06-22T00:00:00Z,0.070506,1.023,4.2455499999999996e-4,40,0,71634_10-23-54-89,71634_10,23,54,89
Fixture1,9,XP-1204,2024-06-22T00:00:00Z,0.07068899999999999,1.023,4.26184e-4,40,0,71634_10-23-54-89,71634_10,23,54,89
Fixture1,9,XP-1204,2024-06-22T00:00:00Z,0.070994,1.025,4.27809e-4,40,0,71634_10-23-54-89,71634_10,23,54,89
Fixture1,9,XP-1204,2024-06-22T00:00:00Z,0.071178,1.025,4.2943299999999995e-4,40,0,71634_10-23-54-89,71634_10,23,54,89
Fixture1,9,XP-1204,2024-06-22T00:00:00Z,0.071422,1.025,4.3105799999999995e-4,40,0,71634_10-23-54-89,71634_10,23,54,89
Fixture1,9,XP-1204,2024-06-22T00:00:00Z,0.071666,1.026,4.32688e-4,40,0,71634_10-23-54-89,71634_10,23,54,89
Fixture1,9,XP-1204,2024-06-22T00:00:00Z,0.07197100000000001,1.027,4.34317e-4,40,0,71634_10-23-54-89,71634_10,23,54,89
Fixture1,9,XP-1204,2024-06-22T00:00:00Z,0.072215,1.028,4.35947e-4,40,0,71634_10-23-54-89,71634_10,23,54,89
Fixture1,9,XP-1204,2024-06-22T00:00:00Z,0.07245900000000001,1.028,4.3756599999999996e-4,40,0,71634_10-23-54-89,71634_10,23,54,89
Fixture1,9,XP-1204,2024-06-22T00:00:00Z,0.072703,1.029,4.3918599999999994e-4,40,0,71634_10-23-54-89,71634_10,23,54,89
Fixture1,9,XP-1204,2024-06-22T00:00:00Z,0.072948,1.03,4.408e-4,40,0,71634_10-23-54-89,71634_10,23,54,89
Fixture1,9,XP-1204,2024-06-22T00:00:00Z,0.073192,1.031,4.42404e-4,40,0,71634_10-23-54-89,71634_10,23,54,89
Fixture1,9,XP-1204,2024-06-22T00:00:00Z,0.07343600000000002,1.031,4.4400299999999994e-4,40,0,71634_10-23-54-89,71634_10,23,54,89
Fixture1,9,XP-1204,2024-06-22T00:00:00Z,0.07368000000000001,1.032,4.45608e-4,40,0,71634_10-23-54-89,71634_10,23,54,89
Fixture1,9,XP-1204,2024-06-22T00:00:00Z,0.073924,1.032,4.4721199999999995e-4,40,0,71634_10-23-54-89,71634_10,23,54,89
Fixture1,9,XP-1204,2024-06-22T00:00:00Z,0.07416800000000001,1.033,4.4881099999999997e-4,40,0,71634_10-23-54-89,71634_10,23,54,89
Fixture1,9,XP-1204,2024-06-22T00:00:00Z,0.074412,1.034,4.5041e-4,40,0,71634_10-23-54-89,71634_10,23,54,89
Fixture1,9,XP-1204,2024-06-22T00:00:00Z,0.074657,1.035,4.52004e-4,40,0,71634_10-23-54-89,71634_10,23,54,89
Fixture1,9,XP-1204,2024-06-22T00:00:00Z,0.074901,1.035,4.53593e-4,40,0,71634_10-23-54-89,71634_10,23,54,89
Fixture1,9,XP-1204,2024-06-22T00:00:00Z,0.075145,1.036,4.55187e-4,40,0,71634_10-23-54-89,71634_10,23,54,89
Fixture1,9,XP-1204,2024-06-22T00:00:00Z,0.075328,1.037,4.5678099999999996e-4,40,0,71634_10-23-54-89,71634_10,23,54,89
Fixture1,9,XP-1204,2024-06-22T00:00:00Z,0.07563299999999999,1.037,4.5838e-4,40,0,71634_10-23-54-89,71634_10,23,54,89
Fixture1,9,XP-1204,2024-06-22T00:00:00Z,0.075877,1.038,4.59984e-4,40,0,71634_10-23-54-89,71634_10,23,54,89
Fixture1,9,XP-1204,2024-06-22T00:00:00Z,0.076121,1.039,4.6159799999999997e-4,40,0,71634_10-23-54-89,71634_10,23,54,89
Fixture1,9,XP-1204,2024-06-22T00:00:00Z,0.076304,1.04,4.63213e-4,40,0,71634_10-23-54-89,71634_10,23,54,89
Fixture1,9,XP-1204,2024-06-22T00:00:00Z,0.07661,1.04,4.64822e-4,40,0,71634_10-23-54-89,71634_10,23,54,89
Fixture1,9,XP-1204,2024-06-22T00:00:00Z,0.076854,1.041,4.66436e-4,40,0,71634_10-23-54-89,71634_10,23,54,89
Fixture1,9,XP-1204,2024-06-22T00:00:00Z,0.077098,1.041,4.6804599999999996e-4,40,0,71634_10-23-54-89,71634_10,23,54,89
Fixture1,9,XP-1204,2024-06-22T00:00:00Z,0.077342,1.042,4.6966e-4,40,0,71634_10-23-54-89,71634_10,23,54,89
Fixture1,9,XP-1204,2024-06-22T00:00:00Z,0.07752500000000001,1.043,4.7127899999999996e-4,40,0,71634_10-23-54-89,71634_10,23,54,89
Fixture1,9,XP-1204,2024-06-22T00:00:00Z,0.07783,1.044,4.7289399999999996e-4,40,0,71634_10-23-54-89,71634_10,23,54,89
Fixture1,9,XP-1204,2024-06-22T00:00:00Z,0.078075,1.044,4.74503e-4,40,0,71634_10-23-54-89,71634_10,23,54,89
Fixture1,9,XP-1204,2024-06-22T00:00:00Z,0.078319,1.045,4.7610700000000003e-4,40,0,71634_10-23-54-89,71634_10,23,54,89
Fixture1,9,XP-1204,2024-06-22T00:00:00Z,0.078624,1.045,4.77706e-4,40,0,71634_10-23-54-89,71634_10,23,54,89
Fixture1,9,XP-1204,2024-06-22T00:00:00Z,0.078807,1.046,4.7929e-4,40,0,71634_10-23-54-89,71634_10,23,54,89
Fixture1,9,XP-1204,2024-06-22T00:00:00Z,0.079112,1.047,4.80869e-4,40,0,71634_10-23-54-89,71634_10,23,54,89
Fixture1,9,XP-1204,2024-06-22T00:00:00Z,0.079356,1.048,4.82447e-4,40,0,71634_10-23-54-89,71634_10,23,54,89
Fixture1,9,XP-1204,2024-06-22T00:00:00Z,0.079539,1.048,4.84021e-4,40,0,71634_10-23-54-89,71634_10,23,54,89
Fixture1,9,XP-1204,2024-06-22T00:00:00Z,0.079845,1.049,4.85595e-4,40,0,71634_10-23-54-89,71634_10,23,54,89
Fixture1,9,XP-1204,2024-06-22T00:00:00Z,0.080089,1.049,4.87163e-4,40,0,71634_10-23-54-89,71634_10,23,54,89
Fixture1,9,XP-1204,2024-06-22T00:00:00Z,0.080333,1.051,4.887219999999999e-4,40,0,71634_10-23-54-89,71634_10,23,54,89
Fixture1,9,XP-1204,2024-06-22T00:00:00Z,0.080577,1.051,4.9028e-4,40,0,71634_10-23-54-89,71634_10,23,54,89
Fixture1,9,XP-1204,2024-06-22T00:00:00Z,0.080821,1.052,4.91838e-4,40,0,71634_10-23-54-89,71634_10,23,54,89
Fixture1,9,XP-1204,2024-06-22T00:00:00Z,0.081065,1.052,4.93397e-4,40,0,71634_10-23-54-89,71634_10,23,54,89
Fixture1,9,XP-1204,2024-06-22T00:00:00Z,0.08130899999999999,1.054,4.949549999999999e-4,40,0,71634_10-23-54-89,71634_10,23,54,89
Fixture1,9,XP-1204,2024-06-22T00:00:00Z,0.081554,1.054,4.965179999999999e-4,40,0,71634_10-23-54-89,71634_10,23,54,89
Fixture1,9,XP-1204,2024-06-22T00:00:00Z,0.08173699999999999,1.055,4.98082e-4,40,0,71634_10-23-54-89,71634_10,23,54,89
Fixture1,9,XP-1204,2024-06-22T00:00:00Z,0.082042,1.055,4.996499999999999e-4,40,0,71634_10-23-54-89,71634_10,23,54,89
Fixture1,9,XP-1204,2024-06-22T00:00:00Z,0.082286,1.055,5.01219e-4,40,0,71634_10-23-54-89,71634_10,23,54,89
Fixture1,9,XP-1204,2024-06-22T00:00:00Z,0.08253,1.056,5.02787e-4,40,0,71634_10-23-54-89,71634_10,23,54,89
Fixture1,9,XP-1204,2024-06-22T00:00:00Z,0.082774,1.057,5.04356e-4,40,0,71634_10-23-54-89,71634_10,23,54,89
Fixture1,9,XP-1204,2024-06-22T00:00:00Z,0.08295699999999999,1.058,5.059289999999999e-4,40,0,71634_10-23-54-89,71634_10,23,54,89
Fixture1,9,XP-1204,2024-06-22T00:00:00Z,0.083263,1.058,5.07503e-4,40,0,71634_10-23-54-89,71634_10,23,54,89
Fixture1,9,XP-1204,2024-06-22T00:00:00Z,0.08350700000000001,1.059,5.090769999999999e-4,40,0,71634_10-23-54-89,71634_10,23,54,89
Fixture1,9,XP-1204,2024-06-22T00:00:00Z,0.08369,1.06,5.1065e-4,40,0,71634_10-23-54-89,71634_10,23,54,89
Fixture1,9,XP-1204,2024-06-22T00:00:00Z,0.083995,1.061,5.12224e-4,40,0,71634_10-23-54-89,71634_10,23,54,89
Fixture1,9,XP-1204,2024-06-22T00:00:00Z,0.08423900000000001,1.061,5.13798e-4,40,0,71634_10-23-54-89,71634_10,23,54,89
Fixture1,9,XP-1204,2024-06-22T00:00:00Z,0.084483,1.062,5.153709999999999e-4,40,0,71634_10-23-54-89,71634_10,23,54,89
Fixture1,9,XP-1204,2024-06-22T00:00:00Z,0.08472700000000001,1.062,5.169349999999999e-4,40,0,71634_10-23-54-89,71634_10,23,54,89
Fixture1,9,XP-1204,2024-06-22T00:00:00Z,0.085033,1.063,5.184930000000001e-4,40,0,71634_10-23-54-89,71634_10,23,54,89
Fixture1,9,XP-1204,2024-06-22T00:00:00Z,0.085216,1.064,5.20051e-4,40,0,71634_10-23-54-89,71634_10,23,54,89
Fixture1,9,XP-1204,2024-06-22T00:00:00Z,0.08546,1.065,5.2161e-4,40,0,71634_10-23-54-89,71634_10,23,54,89
Fixture1,9,XP-1204,2024-06-22T00:00:00Z,0.08570399999999999,1.065,5.23168e-4,40,0,71634_10-23-54-89,71634_10,23,54,89
Fixture1,9,XP-1204,2024-06-22T00:00:00Z,0.085948,1.066,5.24726e-4,40,0,71634_10-23-54-89,71634_10,23,54,89
Fixture1,9,XP-1204,2024-06-22T00:00:00Z,0.08619199999999999,1.067,5.262789999999999e-4,40,0,71634_10-23-54-89,71634_10,23,54,89
Fixture1,9,XP-1204,2024-06-22T00:00:00Z,0.08643600000000001,1.067,5.278329999999999e-4,40,0,71634_10-23-54-89,71634_10,23,54,89
Fixture1,9,XP-1204,2024-06-22T00:00:00Z,0.086681,1.068,5.29381e-4,40,0,71634_10-23-54-89,71634_10,23,54,89
Fixture1,9,XP-1204,2024-06-22T00:00:00Z,0.08686400000000001,1.068,5.30929e-4,40,0,71634_10-23-54-89,71634_10,23,54,89
Fixture1,9,XP-1204,2024-06-22T00:00:00Z,0.087169,1.069,5.32477e-4,40,0,71634_10-23-54-89,71634_10,23,54,89
Fixture1,9,XP-1204,2024-06-22T00:00:00Z,0.087413,1.07,5.340299999999999e-4,40,0,71634_10-23-54-89,71634_10,23,54,89
Fixture1,9,XP-1204,2024-06-22T00:00:00Z,0.087718,1.07,5.35594e-4,40,0,71634_10-23-54-89,71634_10,23,54,89
Fixture1,9,XP-1204,2024-06-22T00:00:00Z,0.087962,1.071,5.37157e-4,40,0,71634_10-23-54-89,71634_10,23,54,89
Fixture1,9,XP-1204,2024-06-22T00:00:00Z,0.088206,1.072,5.38716e-4,40,0,71634_10-23-54-89,71634_10,23,54,89
Fixture1,9,XP-1204,2024-06-22T00:00:00Z,0.088451,1.072,5.40274e-4,40,0,71634_10-23-54-89,71634_10,23,54,89
Fixture1,9,XP-1204,2024-06-22T00:00:00Z,0.088695,1.073,5.41832e-4,40,0,71634_10-23-54-89,71634_10,23,54,89
Fixture1,9,XP-1204,2024-06-22T00:00:00Z,0.08893899999999999,1.074,5.433959999999999e-4,40,0,71634_10-23-54-89,71634_10,23,54,89
Fixture1,9,XP-1204,2024-06-22T00:00:00Z,0.08918300000000001,1.074,5.449589999999999e-4,40,0,71634_10-23-54-89,71634_10,23,54,89
Fixture1,9,XP-1204,2024-06-22T00:00:00Z,0.089427,1.075,5.46528e-4,40,0,71634_10-23-54-89,71634_10,23,54,89
Fixture1,9,XP-1204,2024-06-22T00:00:00Z,0.08967100000000001,1.076,5.48096e-4,40,0,71634_10-23-54-89,71634_10,23,54,89
Fixture1,9,XP-1204,2024-06-22T00:00:00Z,0.08991500000000001,1.076,5.4966e-4,40,0,71634_10-23-54-89,71634_10,23,54,89
Fixture1,9,XP-1204,2024-06-22T00:00:00Z,0.09016,1.077,5.512179999999999e-4,40,0,71634_10-23-54-89,71634_10,23,54,89
Fixture1,9,XP-1204,2024-06-22T00:00:00Z,0.090404,1.077,5.527659999999999e-4,40,0,71634_10-23-54-89,71634_10,23,54,89
